source_row,halo_id,galaxy_id,kind,ra_gal,dec_gal,observed_redshift_gal,euclid_nisp_h,lm_halo,true_redshift_halo,conc_vir_halo,rs_halo,rvir_halo,hpix_29_nest,h_ab,x_arcmin,y_arcmin,pdz_sigma_log1pz,synthetic_t,synthetic_error_alias,population
78000,4140490510360,0,0,185.78787,61.7099,0.8929611,1.5268163e-29,11.239904,0.8949157,6.791451,19.367128,131.5309,791684818176168766,23.44053303,-2.022152157,-3.84198,0.04510466402,0.6773090257,0,Other hosts
78607,3737410232891,0,0,185.92027,61.705433,0.31794658,6.072782e-29,11.105901,0.3179952,14.445184,7.656787,110.60369,791661455207412832,21.94153077,1.734975904,-4.11,0.03198839426,0.5039189675,1,Other hosts
78936,4140510955828,37,1,185.84749,61.721455,1.0543091,1.17098196e-29,12.807157,1.0540941,4.853552,91.082664,442.07443,791684942658722969,23.72862449,-0.3303094459,-3.14868,0.04762546428,0.775894587,0,Other hosts
80076,3737410787398,3,1,185.68573,61.683285,0.35837033,1.6356404e-29,12.15242,0.3591875,5.430297,46.378765,251.85046,791684398077778294,23.36578043,-4.920589168,-5.43888,0.04445057874,0.5276497805,1,Other hosts
80887,3736400350023,0,0,185.7288,61.715958,0.2797294,4.125829e-28,11.498809,0.27494445,14.991881,10.149522,152.16043,791684843685944127,19.86122194,-3.698387464,-3.4785,0.015,0.2205752918,0,Other hosts
82219,4140500619563,29,1,185.71953,61.70233,0.97305715,1.18423145e-29,12.537257,0.9696548,5.8254466,61.528896,358.4333,791684468607071999,23.71640852,-3.961443182,-4.29618,0.04751857458,0.7400855586,0,Other hosts
82623,3938450254254,0,0,185.96028,61.796806,0.5661154,9.2211976e-30,10.935618,0.56586355,8.647248,10.021762,99.844826,791664745937823957,23.98803168,2.870343681,1.37238,0.04989527719,0.2053792173,-1,Other hosts
85268,3737400489572,1,1,185.88708,61.69369,0.2902708,9.796361e-30,11.014605,0.29213,7.784295,13.374468,104.1108,791661283034891764,23.92233805,0.7931399495,-4.81458,0.04932045792,0.2525875752,0,Other hosts
85630,4140510937910,0,0,185.89572,61.74562,1.0414878,1.6208653e-29,11.42088,1.0434544,10.352533,14.829285,153.52066,791661562057699511,23.37563269,1.038318095,-1.69878,0.04453678602,0.8148378514,0,Other hosts
85632,4140510955736,0,0,185.82831,61.709763,1.0526745,1.7520706e-28,12.15002,1.0533078,5.652931,47.208817,266.8682,791684765308949715,20.79112099,-0.8745822269,-3.8502,0.0219223087,0.70762713,0,Other hosts
88453,3938450257331,0,0,185.77182,61.80555,0.5728984,4.5423792e-29,11.407563,0.5719635,13.906659,10.50693,146.1163,791688134095999791,22.25679153,-2.477604615,1.89702,0.03474692592,0.4448900707,0,Other hosts
90787,3938460836903,0,0,185.72221,61.799667,0.6274458,3.5394473e-29,11.29412,0.63060904,8.985388,14.915828,134.02449,791685575458710045,22.52766137,-3.885392554,1.54404,0.03711703702,0.4593256995,0,Other hosts
91651,4140510937318,0,0,185.8105,61.72631,1.0429975,3.3953657e-29,11.346111,1.0414125,5.9927464,24.798199,148.60931,791684791563777320,22.57278361,-1.379978381,-2.85738,0.03751185656,0.7476327599,0,Other hosts
93475,4443580072686,17,1,185.92691,61.87261,1.768359,4.356968e-29,12.328626,1.7675229,4.5829644,68.3621,313.30106,791665662061569140,22.30203907,1.923399849,5.92062,0.0351428419,1.023822631,0,Other hosts
94437,3939460551577,0,0,185.9883,61.83255,0.6587895,4.2561386e-28,11.856069,0.6578687,3.7655857,55.036972,207.24643,791665463147557927,19.82746059,3.665470028,3.51702,0.015,0.4844049801,0,Other hosts
94833,4443580071151,0,0,186.00816,61.685867,1.7471007,8.212031e-29,12.411002,1.743856,5.4482484,61.257477,333.74594,791661314675305790,21.61387355,4.229039237,-5.28396,0.02912139356,1.020436374,0,Other hosts
96563,3938450255090,2,1,185.8188,61.79745,0.57200927,9.619437e-30,11.819761,0.5717884,7.0287113,28.539902,200.59872,791688021754713270,23.94212586,-1.144448449,1.41102,0.0494936013,0.4783422774,0,Other hosts
97182,3939460546325,7,1,185.71245,61.838696,0.64780796,1.6393586e-29,12.104788,0.6477989,7.682664,32.656116,250.88597,791688561574279146,23.36331509,-4.162353052,3.88578,0.04442900705,0.296955156,-1,Other hosts
97883,3737410750402,0,0,185.83432,61.794983,0.33491123,4.7215764e-29,11.087902,0.3356309,13.987767,7.777524,108.79019,791688019997690593,22.21478245,-0.704035855,1.263,0.03437934641,0.3194033791,0,Other hosts
99390,4443580060347,19,1,185.74368,61.834686,1.7316508,2.1353313e-29,12.437804,1.7310634,4.379347,77.8121,340.7662,791688577866927567,23.07633683,-3.276136214,3.64518,0.0419179473,0.9990671516,0,Other hosts
100845,3938450244773,1,1,185.71512,61.7248,0.5630402,2.7491293e-29,11.408164,0.5624209,2.9237423,49.845802,145.73628,791685225505975740,22.80201208,-4.086586194,-2.94798,0.03951760573,0.5303922541,0,Other hosts
101354,3737410786648,2,1,185.93677,61.712784,0.35742176,5.828422e-29,11.437643,0.35839376,13.149625,10.942164,143.88536,791661499661417342,21.98612253,2.203198056,-3.66894,0.03237857212,0.281928826,0,Other hosts
102594,3938450443469,1,1,185.8145,61.83419,0.59773624,3.043618e-29,11.892483,0.5980821,8.262499,25.63678,211.82387,791688370251716730,22.69152464,-1.26646998,3.61542,0.0385508406,0.3997987713,0,Other hosts
104052,3737400507846,0,0,185.76814,61.796005,0.29858574,1.472614e-29,10.809039,0.2992387,4.380216,19.757624,86.12137,791688128589628818,23.47977769,-2.582032344,1.32432,0.04544805477,0.3694782967,0,Other hosts
104292,4140510974546,0,0,185.90305,61.8461,1.0736014,1.7974311e-29,11.18071,1.0703086,4.0184736,31.514755,126.64121,791664864271350080,23.26336937,1.246322239,4.33002,0.04355448199,0.7876406948,0,Other hosts
104587,4140500065044,0,0,185.97273,61.827385,0.9293687,3.3766054e-29,11.318159,0.9308794,8.720292,16.074354,140.17307,791665460484833137,22.57879922,3.223638578,3.20712,0.0375644932,0.6665854319,0,Other hosts
105032,3736400809028,0,0,186.0061,61.724,0.28600022,2.5828102e-29,10.9643345,0.28674686,8.86625,9.339452,97.17606,791664323202611120,22.86976877,4.170582411,-2.99598,0.04011047672,0.273012314,0,Other hosts
107389,4140510934811,0,0,185.96689,61.781597,1.0353292,4.176453e-29,11.6673,1.0336928,1.570418,118.571754,186.20721,791664636223882161,22.347981,3.057916313,0.45984,0.03554483378,0.7007659779,0,Other hosts
107870,3736400369988,686,1,185.65927,61.752434,0.2753213,9.2923344e-30,14.776993,0.2762364,4.352807,424.61133,1848.2512,791685364930368122,23.97968792,-5.671447238,-1.28994,0.04982226934,0.2510951658,0,Other hosts
108051,3737420734714,0,0,185.88936,61.781914,0.37725937,3.1955203e-28,11.6814,0.37769237,16.058746,10.900766,175.05264,791664567944193127,20.13864605,0.8578397379,0.47886,0.01621315292,0.287601634,0,Other hosts
109223,4443570187489,0,0,185.86615,61.77085,1.6900233,9.688068e-30,11.21178,1.6913754,6.906867,19.2209,132.7562,791687968403381766,23.93440705,0.1992072431,-0.18498,0.04942606172,1.108900756,0,Other hosts
109705,4443580461799,1,1,185.73688,61.68592,1.8375387,1.02198946e-29,11.72247,1.8359224,7.4522686,26.388563,196.65466,791684084798745953,23.87638396,-3.469100495,-5.28078,0.04891835963,1.139702031,0,Other hosts
109991,4442570310380,0,0,185.8588,61.723385,1.6067951,5.231522e-29,11.86977,1.6071209,4.678867,47.181797,220.75735,791684939025427658,22.10342986,-0.009364443053,-3.03288,0.03340501128,0.9178548956,0,Other hosts
109992,4442570311377,3,1,185.98126,61.68631,1.6123251,1.5736516e-29,11.898735,1.6143302,6.3574076,35.34518,224.70372,791661320091510573,23.40772853,3.465695243,-5.25738,0.04481762465,0.9343206105,0,Other hosts
109993,4442570312213,0,0,185.91391,61.70733,1.6123226,4.9445546e-29,12.000118,1.6155807,3.7740998,64.37242,242.94794,791661456813411350,22.16468206,1.554497547,-3.99618,0.033940968,1.011726566,0,Other hosts
110561,4140510934937,0,0,185.97221,61.836834,1.0389103,9.398008e-30,11.146056,1.0361786,9.372575,13.11244,122.89733,791665557512337745,23.96741047,3.208882486,3.77406,0.04971484165,0.685054151,0,Other hosts
111828,4140510493963,0,0,185.74095,61.786255,1.0340847,9.595891e-29,11.658356,1.0323715,4.0585885,45.069027,182.91664,791685553618257947,21.44478673,-3.353605697,0.73932,0.02764188393,0.6924101814,0,Other hosts
112446,4443590469955,0,0,185.82758,61.72783,1.887752,1.2718021e-29,11.809393,1.8823715,5.293225,39.785908,210.59575,791684968553530643,23.63895116,-0.8952975101,-2.76618,0.04684082261,1.086253218,0,Other hosts
112599,4140490509647,0,0,185.85214,61.83895,0.89236426,1.2751213e-28,11.536493,0.893188,6.320528,26.419636,166.98605,791688288406732068,21.13612125,-0.1983559301,3.90102,0.02494106093,0.6382909084,0,Other hosts
112799,4140510937916,0,0,185.87918,61.74506,1.0419698,1.290577e-28,11.870043,1.0437956,9.24634,23.327015,215.68951,791685016743350286,21.1230402,0.5689608582,-1.73238,0.02482660173,0.7315501718,0,Other hosts
112801,4140510955740,0,0,185.8689,61.71779,1.0536641,1.7838848e-29,11.400232,1.0532573,4.379251,34.347073,150.41446,791684935898682024,23.27158299,0.2772442686,-3.36858,0.04362635114,0.7629625245,0,Other hosts
112802,4140510974775,0,0,185.89977,61.864662,1.0770118,1.01868506e-29,11.281087,1.0730093,7.304721,18.716745,136.7206,791689071920456452,23.87990016,1.153245351,5.44374,0.04894912638,0.806836378,0,Other hosts
114021,4745640139244,0,0,185.87149,61.86606,2.7746587,1.7670394e-29,11.9248085,2.7742965,7.3048477,31.77093,232.0818,791689066667196430,23.28188442,0.350740958,5.52762,0.04371648865,1.303306774,0,Other hosts
115020,4443580323297,0,0,185.85634,61.69498,1.7642244,1.3074493e-29,11.647214,1.7629768,3.0726514,60.402557,185.59601,791684728359632219,23.60893786,-0.07917210945,-4.73718,0.04657820626,0.9987461536,0,Other hosts
115059,4443590476065,0,0,185.66905,61.7795,1.8940634,1.5399227e-29,11.671264,1.8896887,6.8729415,27.58741,189.60666,791685526282397757,23.4312527,-5.393919198,0.33402,0.0450234611,1.059943384,0,Other hosts
117329,3939460591208,0,0,185.7669,61.848732,0.6721977,4.068272e-28,12.061608,0.67124623,5.510385,44.416946,244.75447,791688411308804181,19.87647505,-2.617219948,4.48794,0.015,0.5096308514,0,Other hosts
118222,4443580071151,15,1,186.00873,61.685642,1.7455045,1.2843225e-29,12.411002,1.743856,5.4482484,61.257477,333.74594,791661314666806698,23.62831477,4.245214184,-5.29746,0.04674775426,1.104551735,0,Other hosts
118728,3939470286723,2,1,186.05672,61.71859,0.7010444,4.6474585e-29,12.061158,0.6994885,2.3741915,102.82501,244.12627,791663959613548460,22.2319612,5.607031221,-3.32058,0.03452966049,0.5780798489,0,Other hosts
120112,4442570323217,30,1,185.68105,61.77259,1.6238685,1.4886862e-28,12.848544,1.6237143,3.839415,121.32095,465.80148,791685340260569244,20.96799209,-5.053393997,-0.08058,0.02346993082,0.9595833251,0,Other hosts
120118,4442570511233,0,0,185.68634,61.69071,1.6700733,1.218265e-29,11.402598,1.6701033,6.850302,22.423271,153.60619,791684413928680945,23.68564558,-4.903279137,-4.99338,0.04724939884,1.052374572,0,Other hosts
121347,4140500619474,0,0,185.80902,61.68017,0.9723918,6.8111993e-29,11.660492,0.97081345,6.7301965,27.159239,182.78702,791684698980570158,21.81694103,-1.421976489,-5.62578,0.03089823401,0.6941589308,0,Other hosts
121362,4140500827029,0,0,185.64801,61.750534,0.9886117,9.958671e-30,10.981232,0.986163,6.2047396,12.582407,107.35825,791685362929390040,23.90449654,-5.990973386,-1.40394,0.0491643447,0.7212870062,0,Other hosts
122091,3736400369988,1993,1,185.66246,61.796528,0.27337825,9.833857e-29,14.776993,0.2762364,4.352807,424.61133,1848.2512,791685636899588088,21.41819028,-5.580924289,1.3557,0.02740916494,0.2487744861,0,Other hosts
123275,4140510937428,0,0,185.71896,61.763004,1.041477,1.7910142e-29,11.462447,1.0430206,5.7291875,27.507685,157.59668,791685483661910450,23.26725243,-3.977618129,-0.65574,0.04358845874,0.7291444182,0,Other hosts
124279,4443580323931,0,0,186.01154,61.73741,1.7691709,2.5372285e-29,11.746392,1.7688048,10.655149,18.800074,200.3176,791664386394922467,22.88910105,4.324953835,-2.19138,0.04027963416,1.001381464,0,Other hosts
125475,3939470218717,6,1,186.06198,61.72744,0.6836406,1.0937892e-28,11.845033,0.6828938,3.685111,56.554886,208.41104,791663987318337232,21.30266592,5.756294768,-2.78958,0.02639832682,0.5340556883,0,Other hosts
125602,4745640138993,0,0,185.98264,61.825127,2.767726,1.19580765e-29,11.705586,2.7657347,4.3828807,44.732044,196.05522,791665459024994974,23.70584668,3.504855641,3.07164,0.04742615846,1.348233434,0,Other hosts
126361,3939460596246,0,0,185.67442,61.67724,0.6800833,9.2957356e-29,11.629907,0.68007785,5.5522027,31.526562,175.04185,791684416166924305,21.47929059,-5.241534171,-5.80158,0.02794379269,0.5136471141,0,Other hosts
127806,3736400347476,1,1,186.04588,61.832954,0.27289832,1.6302072e-29,10.8957205,0.27054685,16.609695,6.166889,91.655914,791665121011372237,23.36939298,5.299423455,3.54126,0.0444821886,0.2359940968,0,Other hosts
127843,3736400810368,0,0,185.93948,61.81041,0.28634813,2.0474826e-29,10.923708,0.2874569,6.394958,13.40392,94.496605,791664760806265493,23.12194945,2.280099998,2.18862,0.04231705769,0.2396753687,0,Other hosts
127980,3737410751477,0,0,186.01454,61.83435,0.3403634,1.6369267e-29,10.744883,0.34165424,6.020284,11.237223,81.711975,791665447968979325,23.36492692,4.410085136,3.62502,0.04444311054,0.316960842,0,Other hosts
128621,3737400509664,0,0,185.99832,61.871838,0.3017135,4.789114e-29,11.034811,0.30260164,7.268586,14.368293,104.43717,791665733599519152,22.19936206,3.949808571,5.8743,0.03424441804,0.3167213539,0,Other hosts
129367,3939460592652,2,1,185.74358,61.72386,0.67586386,1.0863263e-28,11.633006,0.6726553,5.726148,30.662924,175.58044,791684858256863048,21.31009927,-3.278973924,-3.00438,0.02646336857,0.5382754836,0,Other hosts
129842,4443590416620,0,0,185.84842,61.696037,1.8679096,5.494195e-29,12.014453,1.8673418,1.3795213,179.67557,247.86626,791684734521544620,22.05023983,-0.3039187427,-4.67376,0.03293959848,1.062461636,0,Other hosts
130116,3737410273921,0,0,186.05745,61.80447,0.32084453,2.2299484e-29,10.923261,0.32056922,12.597685,17.349554,95.17103,791665049638159136,23.02926297,5.627746504,1.83222,0.04150605095,0.285575331,0,Other hosts
130603,4442570312231,0,0,185.86461,61.6846,1.6130477,1.303726e-29,11.4696865,1.6157596,3.6494107,44.401527,162.03941,791684678849146576,23.61203418,0.1555065089,-5.35998,0.0466052991,0.9638796215,0,Other hosts
130804,4443580448657,0,0,185.85876,61.784065,1.8364054,1.8202357e-29,11.472913,1.8344203,4.459278,36.426853,162.43747,791687986940423408,23.24968093,-0.01049952706,0.60792,0.04343470814,1.036307161,0,Other hosts
131678,4443580070959,0,0,185.8731,61.69066,1.74481,3.466462e-29,11.928484,1.7428675,4.26343,54.13624,230.80608,791661272563605141,22.55028389,0.3964280892,-4.99638,0.03731498404,1.03625665,0,Other hosts
131679,4443580071544,0,0,185.9296,61.744553,1.7505203,4.4449052e-29,12.360709,1.750933,4.30869,74.52236,321.09375,791664462854486236,22.28034374,1.999734248,-1.7628,0.03495300775,1.021948002,0,Other hosts
131856,3736400369988,5147,1,185.79591,61.713543,0.2733769,1.5579026e-29,14.776993,0.2762364,4.352807,424.61133,1848.2512,791684863361562682,23.41864924,-1.794000272,-3.6234,0.04491318089,0.1446200897,0,Other hosts
132444,4140500612158,2,1,185.92612,61.856884,0.9692762,1.9263445e-29,11.911431,0.9676614,8.12647,27.259207,221.52112,791665606448596379,23.18816511,1.90098194,4.97706,0.04289644468,0.7217088865,0,Other hosts
132538,4140510937042,0,0,185.99208,61.839058,1.0392975,4.5386697e-29,11.380934,1.0413524,5.985289,24.99755,149.61755,791665473212716249,22.25767855,3.772735466,3.9075,0.03475468735,0.6678002903,0,Other hosts
135103,3939460501297,0,0,185.96161,61.720207,0.6483573,2.6594083e-29,11.251935,0.6471842,10.39931,12.501647,130.0085,791661421817094532,22.83803745,2.908085224,-3.22356,0.03983282769,0.5401306069,0,Other hosts
135908,4745650398249,0,0,185.97293,61.744816,2.9867215,1.2383951e-29,11.904706,2.988557,3.2180169,71.043686,228.61978,791664373695514402,23.66785194,3.229313998,-1.74702,0.04709370445,1.33048254,0,Other hosts
136429,4140510937485,12,1,185.94978,61.78307,1.0405303,1.0205138e-28,12.721835,1.039842,2.5062144,165.53969,414.87793,791664729523254658,21.3779528,2.57238413,0.54822,0.02705708696,0.7495835138,0,Other hosts
137529,4443590939202,0,0,185.83212,61.851105,1.9117857,1.9193992e-29,11.557317,1.9094199,4.1040096,42.34955,173.80296,791688344010887390,23.19208673,-0.7664654753,4.63032,0.04293075886,1.072139442,0,Other hosts
137755,4442570311330,0,0,186.03159,61.70302,1.6105705,9.308472e-30,11.294376,1.6122317,5.791233,24.44289,141.55447,791661013991730306,23.97780401,4.893914694,-4.25478,0.04980578507,0.9609175334,0,Other hosts
137978,4443590940243,19,1,185.66425,61.83997,1.923787,9.182283e-30,12.414152,1.9201483,4.391956,76.30309,335.1198,791688649685382187,23.99262332,-5.530129279,3.96222,0.04993545401,1.033278656,0,Other hosts
139126,4443580401945,0,0,185.75249,61.775482,1.7823458,5.373597e-29,12.097588,1.7800373,2.0345755,128.93753,262.33313,791685180436062574,22.07433727,-3.026133961,0.09294,0.03315045109,1.020768711,0,Other hosts
139145,4443590177444,34,1,185.84702,61.749474,1.8680146,1.1796132e-29,12.414914,1.8634319,4.412099,75.993744,335.2919,791685015158857068,23.72065094,-0.3436466829,-1.46754,0.04755569573,1.071256346,0,Other hosts
140227,3939460591081,19,1,185.89703,61.819,0.672003,1.8565557e-29,13.000037,0.67030144,2.5480835,195.84464,499.0285,791664791600290292,23.22823004,1.075492096,2.70402,0.04324701286,0.4788820141,0,Other hosts
142787,4140510955467,5,1,185.96364,61.740463,1.0467972,4.5929532e-29,12.135792,1.049608,1.6183379,163.84554,265.15744,791664375731626049,22.24476995,2.965690738,-2.0082,0.03464173706,0.6784154651,0,Other hosts
143026,3736400369988,1058,1,185.65944,61.71253,0.27667773,4.3544248e-27,14.776993,0.2762364,4.352807,424.61133,1848.2512,791684499263921136,17.30267301,-5.666623131,-3.68418,0.015,0.2258909582,0,Other hosts
145037,4443580408781,0,0,185.99448,61.7143,1.8041825,2.968836e-29,11.655727,1.8018909,6.340163,29.469975,186.84445,791661391818402916,22.71853448,3.840840507,-3.57798,0.03878717671,1.052664446,0,Other hosts
145485,4443570190507,0,0,185.87161,61.67635,1.7015127,9.127769e-30,11.253603,1.7023143,7.0750966,19.358763,136.96512,791661217632636409,23.9990884,0.35414621,-5.85498,0.04999202348,1.125000173,0,Other hosts
147088,4140510974665,0,0,185.78151,61.762337,1.0737163,1.993621e-29,11.29792,1.0712013,3.9754124,34.86762,138.61316,791685101518489594,23.1508935,-2.202630514,-0.69576,0.04257031813,0.8506616264,1,Other hosts
148612,4442570505806,0,0,185.6615,61.706383,1.6632388,1.24274414e-29,11.480365,1.6641583,2.533497,64.73885,164.0157,791684493461412171,23.66404569,-5.608166305,-4.053,0.04706039979,0.9554228299,0,Other hosts
148767,4443570174627,0,0,185.87764,61.682785,1.6728857,1.9788032e-29,11.534943,1.6768875,6.6899643,25.453917,170.2858,791661266281051050,23.15899349,0.525260124,-5.46888,0.04264119304,0.8520738319,-1,Other hosts
148991,4140500040431,0,0,186.05592,61.79061,0.9130522,9.821625e-30,11.1868305,0.9124581,16.551733,7.772087,128.64151,791664304887143699,23.91954163,5.584329541,1.00062,0.04929598926,0.6169595887,0,Other hosts
149150,4140510937882,0,0,185.91829,61.73438,1.0411353,1.2688362e-28,11.849067,1.0429549,7.335002,28.8975,211.96321,791661526979913859,21.1414861,1.678789245,-2.37318,0.02498800336,0.7171612876,0,Other hosts
150372,3938450304696,0,0,185.90181,61.68419,0.57848597,1.0916909e-28,11.416906,0.5776804,11.030214,13.565633,149.63184,791661262674261522,21.30475077,1.211134635,-5.38458,0.02641656928,0.4574029889,0,Other hosts
150639,3939460596018,1,1,185.85066,61.807537,0.6797971,1.0989886e-29,11.715179,0.6792817,8.748861,21.269222,186.08147,791688076302761928,23.79751703,-0.2403540384,2.01624,0.04822827402,0.314771708,-1,Other hosts
150660,3939470198500,0,0,185.8246,61.815475,0.6850599,2.0232787e-28,11.971361,0.6850194,8.549723,26.685635,228.15477,791688086297927114,20.63486073,-0.9798612685,2.49252,0.02055503135,0.5163323638,0,Other hosts
151726,3736400811381,12,1,185.74643,61.68193,0.28634086,1.3385784e-28,12.332453,0.28752986,5.4089336,52.476032,283.8394,791684075370179263,21.08339047,-3.198099188,-5.52018,0.0244796666,0.2187429588,0,Other hosts
152600,4140510467212,0,0,185.76854,61.853584,1.0099603,6.7532547e-29,11.564828,1.0118787,2.1813939,78.05559,170.26999,791688414856005180,21.82621718,-2.570681504,4.77906,0.03097940029,0.971390519,1,Other hosts
152954,4140500043828,0,0,185.88972,61.803852,0.9144342,4.139821e-29,11.59948,0.91321564,7.395408,23.822807,176.17938,791688229448008692,22.35754609,0.8680554939,1.79514,0.0356285283,0.7040541543,0,Other hosts
153390,4140500619371,0,0,185.79393,61.750088,0.9723856,1.0635962e-29,11.184074,0.96827334,7.665619,16.53323,126.73744,791685088350120227,23.83305806,-1.85018693,-1.4307,0.048539258,0.5727069424,0,Other hosts
153829,3938450406297,0,0,185.75275,61.838448,0.5801339,4.9086074e-29,11.386398,0.57907486,14.694221,9.839526,144.58417,791688223626336145,22.17260426,-3.018755915,3.8709,0.03401028724,0.4439027461,0,Other hosts
